champion_i,champion_i_normalized,champion_j,champion_j_normalized,lane,patch,elo,matchup_winrate_i_vs_j,matchup_games,matchup_occurrence_count,matchup_occurrence_rate,source_url,extraction_date
Ahri,ahri,Vel'Koz,velkoz,mid,16.05,plat_plus,50.99,2014,2014,,https://op.gg/lol/champions/ahri/counters/mid?region=global&tier=platinum_plus&type=ranked&target_champion=velkoz,2026-03-13
Ahri,ahri,Brand,brand,mid,16.05,plat_plus,53.37,1842,1842,,https://op.gg/lol/champions/ahri/counters/mid?region=global&tier=platinum_plus&type=ranked&target_champion=brand,2026-03-13
Ahri,ahri,Cassiopeia,cassiopeia,mid,16.05,plat_plus,52.06,1792,1792,,https://op.gg/lol/champions/ahri/counters/mid?region=global&tier=platinum_plus&type=ranked&target_champion=cassiopeia,2026-03-13
Ahri,ahri,Swain,swain,mid,16.05,plat_plus,50.45,1685,1685,,https://op.gg/lol/champions/ahri/counters/mid?region=global&tier=platinum_plus&type=ranked&target_champion=swain,2026-03-13
Ahri,ahri,Smolder,smolder,mid,16.05,plat_plus,55.53,1484,1484,,https://op.gg/lol/champions/ahri/counters/mid?region=global&tier=platinum_plus&type=ranked&target_champion=smolder,2026-03-13
Ahri,ahri,Ziggs,ziggs,mid,16.05,plat_plus,52.93,1381,1381,,https://op.gg/lol/champions/ahri/counters/mid?region=global&tier=platinum_plus&type=ranked&target_champion=ziggs,2026-03-13
Ahri,ahri,Sion,sion,mid,16.05,plat_plus,52.72,1248,1248,,https://op.gg/lol/champions/ahri/counters/mid?region=global&tier=platinum_plus&type=ranked&target_champion=sion,2026-03-13
Ahri,ahri,Kayle,kayle,mid,16.05,plat_plus,49.58,1081,1081,,https://op.gg/lol/champions/ahri/counters/mid?region=global&tier=platinum_plus&type=ranked&target_champion=kayle,2026-03-13
Ahri,ahri,Jayce,jayce,mid,16.05,plat_plus,51.92,1065,1065,,https://op.gg/lol/champions/ahri/counters/mid?region=global&tier=platinum_plus&type=ranked&target_champion=jayce,2026-03-13
Ahri,ahri,Kog'Maw,kogmaw,mid,16.05,plat_plus,52.9,1000,1000,,https://op.gg/lol/champions/ahri/counters/mid?region=global&tier=platinum_plus&type=ranked&target_champion=kogmaw,2026-03-13
Ahri,ahri,Malphite,malphite,mid,16.05,plat_plus,56.84,994,994,,https://op.gg/lol/champions/ahri/counters/mid?region=global&tier=platinum_plus&type=ranked&target_champion=malphite,2026-03-13
Ahri,ahri,Cho'Gath,chogath,mid,16.05,plat_plus,53.29,987,987,,https://op.gg/lol/champions/ahri/counters/mid?region=global&tier=platinum_plus&type=ranked&target_champion=chogath,2026-03-13
Ahri,ahri,Morgana,morgana,mid,16.05,plat_plus,48.92,928,928,,https://op.gg/lol/champions/ahri/counters/mid?region=global&tier=platinum_plus&type=ranked&target_champion=morgana,2026-03-13
Ahri,ahri,Pantheon,pantheon,mid,16.05,plat_plus,53.7,905,905,,https://op.gg/lol/champions/ahri/counters/mid?region=global&tier=platinum_plus&type=ranked&target_champion=pantheon,2026-03-13
Ahri,ahri,Nasus,nasus,mid,16.05,plat_plus,53.31,724,724,,https://op.gg/lol/champions/ahri/counters/mid?region=global&tier=platinum_plus&type=ranked&target_champion=nasus,2026-03-13
Xerath,xerath,Ahri,ahri,mid,16.05,plat_plus,49.36,9175,9175,,https://op.gg/lol/champions/xerath/counters/mid?region=global&tier=platinum_plus&type=ranked&target_champion=ahri,2026-03-13
Xerath,xerath,Viktor,viktor,mid,16.05,plat_plus,53.29,6768,6768,,https://op.gg/lol/champions/xerath/counters/mid?region=global&tier=platinum_plus&type=ranked&target_champion=viktor,2026-03-13
Xerath,xerath,Mel,mel,mid,16.05,plat_plus,56.5,6156,6156,,https://op.gg/lol/champions/xerath/counters/mid?region=global&tier=platinum_plus&type=ranked&target_champion=mel,2026-03-13
Xerath,xerath,Malzahar,malzahar,mid,16.05,plat_plus,52.61,5273,5273,,https://op.gg/lol/champions/xerath/counters/mid?region=global&tier=platinum_plus&type=ranked&target_champion=malzahar,2026-03-13
Xerath,xerath,Yasuo,yasuo,mid,16.05,plat_plus,51.3,4737,4737,,https://op.gg/lol/champions/xerath/counters/mid?region=global&tier=platinum_plus&type=ranked&target_champion=yasuo,2026-03-13
Xerath,xerath,Syndra,syndra,mid,16.05,plat_plus,55.57,4252,4252,,https://op.gg/lol/champions/xerath/counters/mid?region=global&tier=platinum_plus&type=ranked&target_champion=syndra,2026-03-13
Xerath,xerath,Zed,zed,mid,16.05,plat_plus,52.61,3984,3984,,https://op.gg/lol/champions/xerath/counters/mid?region=global&tier=platinum_plus&type=ranked&target_champion=zed,2026-03-13
Xerath,xerath,Veigar,veigar,mid,16.05,plat_plus,52.87,3811,3811,,https://op.gg/lol/champions/xerath/counters/mid?region=global&tier=platinum_plus&type=ranked&target_champion=veigar,2026-03-13
Xerath,xerath,Lux,lux,mid,16.05,plat_plus,52.58,3602,3602,,https://op.gg/lol/champions/xerath/counters/mid?region=global&tier=platinum_plus&type=ranked&target_champion=lux,2026-03-13
Xerath,xerath,Katarina,katarina,mid,16.05,plat_plus,48.23,3510,3510,,https://op.gg/lol/champions/xerath/counters/mid?region=global&tier=platinum_plus&type=ranked&target_champion=katarina,2026-03-13
Xerath,xerath,Fizz,fizz,mid,16.05,plat_plus,46.73,3503,3503,,https://op.gg/lol/champions/xerath/counters/mid?region=global&tier=platinum_plus&type=ranked&target_champion=fizz,2026-03-13
Xerath,xerath,Twisted Fate,twistedfate,mid,16.05,plat_plus,50.99,3475,3475,,https://op.gg/lol/champions/xerath/counters/mid?region=global&tier=platinum_plus&type=ranked&target_champion=twistedfate,2026-03-13
Xerath,xerath,Sylas,sylas,mid,16.05,plat_plus,51.02,3428,3428,,https://op.gg/lol/champions/xerath/counters/mid?region=global&tier=platinum_plus&type=ranked&target_champion=sylas,2026-03-13
Xerath,xerath,Yone,yone,mid,16.05,plat_plus,52.83,3284,3284,,https://op.gg/lol/champions/xerath/counters/mid?region=global&tier=platinum_plus&type=ranked&target_champion=yone,2026-03-13
Xerath,xerath,Akali,akali,mid,16.05,plat_plus,50.52,3151,3151,,https://op.gg/lol/champions/xerath/counters/mid?region=global&tier=platinum_plus&type=ranked&target_champion=akali,2026-03-13
Xerath,xerath,Orianna,orianna,mid,16.05,plat_plus,56.41,3088,3088,,https://op.gg/lol/champions/xerath/counters/mid?region=global&tier=platinum_plus&type=ranked&target_champion=orianna,2026-03-13
Xerath,xerath,Hwei,hwei,mid,16.05,plat_plus,52.67,2958,2958,,https://op.gg/lol/champions/xerath/counters/mid?region=global&tier=platinum_plus&type=ranked&target_champion=hwei,2026-03-13
Xerath,xerath,LeBlanc,leblanc,mid,16.05,plat_plus,49.5,2875,2875,,https://op.gg/lol/champions/xerath/counters/mid?region=global&tier=platinum_plus&type=ranked&target_champion=leblanc,2026-03-13
Xerath,xerath,Anivia,anivia,mid,16.05,plat_plus,52.01,2790,2790,,https://op.gg/lol/champions/xerath/counters/mid?region=global&tier=platinum_plus&type=ranked&target_champion=anivia,2026-03-13
Xerath,xerath,Diana,diana,mid,16.05,plat_plus,49.41,2368,2368,,https://op.gg/lol/champions/xerath/counters/mid?region=global&tier=platinum_plus&type=ranked&target_champion=diana,2026-03-13
Xerath,xerath,Zoe,zoe,mid,16.05,plat_plus,49.02,2134,2134,,https://op.gg/lol/champions/xerath/counters/mid?region=global&tier=platinum_plus&type=ranked&target_champion=zoe,2026-03-13
Xerath,xerath,Aurora,aurora,mid,16.05,plat_plus,51.5,2095,2095,,https://op.gg/lol/champions/xerath/counters/mid?region=global&tier=platinum_plus&type=ranked&target_champion=aurora,2026-03-13
Xerath,xerath,Lissandra,lissandra,mid,16.05,plat_plus,56.08,1983,1983,,https://op.gg/lol/champions/xerath/counters/mid?region=global&tier=platinum_plus&type=ranked&target_champion=lissandra,2026-03-13
Xerath,xerath,Galio,galio,mid,16.05,plat_plus,54.57,1948,1948,,https://op.gg/lol/champions/xerath/counters/mid?region=global&tier=platinum_plus&type=ranked&target_champion=galio,2026-03-13
Xerath,xerath,Ryze,ryze,mid,16.05,plat_plus,53.85,1948,1948,,https://op.gg/lol/champions/xerath/counters/mid?region=global&tier=platinum_plus&type=ranked&target_champion=ryze,2026-03-13
Xerath,xerath,Ekko,ekko,mid,16.05,plat_plus,50.03,1925,1925,,https://op.gg/lol/champions/xerath/counters/mid?region=global&tier=platinum_plus&type=ranked&target_champion=ekko,2026-03-13
Xerath,xerath,Vex,vex,mid,16.05,plat_plus,53.22,1879,1879,,https://op.gg/lol/champions/xerath/counters/mid?region=global&tier=platinum_plus&type=ranked&target_champion=vex,2026-03-13
Xerath,xerath,Aurelion Sol,aurelionsol,mid,16.05,plat_plus,49.6,1867,1867,,https://op.gg/lol/champions/xerath/counters/mid?region=global&tier=platinum_plus&type=ranked&target_champion=aurelionsol,2026-03-13
Xerath,xerath,Kassadin,kassadin,mid,16.05,plat_plus,48.92,1668,1668,,https://op.gg/lol/champions/xerath/counters/mid?region=global&tier=platinum_plus&type=ranked&target_champion=kassadin,2026-03-13
Xerath,xerath,Naafiri,naafiri,mid,16.05,plat_plus,47.72,1599,1599,,https://op.gg/lol/champions/xerath/counters/mid?region=global&tier=platinum_plus&type=ranked&target_champion=naafiri,2026-03-13
Xerath,xerath,Irelia,irelia,mid,16.05,plat_plus,50.75,1539,1539,,https://op.gg/lol/champions/xerath/counters/mid?region=global&tier=platinum_plus&type=ranked&target_champion=irelia,2026-03-13
Xerath,xerath,Akshan,akshan,mid,16.05,plat_plus,50.68,1397,1397,,https://op.gg/lol/champions/xerath/counters/mid?region=global&tier=platinum_plus&type=ranked&target_champion=akshan,2026-03-13
Xerath,xerath,Azir,azir,mid,16.05,plat_plus,62.23,1353,1353,,https://op.gg/lol/champions/xerath/counters/mid?region=global&tier=platinum_plus&type=ranked&target_champion=azir,2026-03-13
Xerath,xerath,Annie,annie,mid,16.05,plat_plus,51.58,1332,1332,,https://op.gg/lol/champions/xerath/counters/mid?region=global&tier=platinum_plus&type=ranked&target_champion=annie,2026-03-13
Xerath,xerath,Vladimir,vladimir,mid,16.05,plat_plus,53.28,1280,1280,,https://op.gg/lol/champions/xerath/counters/mid?region=global&tier=platinum_plus&type=ranked&target_champion=vladimir,2026-03-13
Xerath,xerath,Qiyana,qiyana,mid,16.05,plat_plus,48.51,1107,1107,,https://op.gg/lol/champions/xerath/counters/mid?region=global&tier=platinum_plus&type=ranked&target_champion=qiyana,2026-03-13
Xerath,xerath,Taliyah,taliyah,mid,16.05,plat_plus,55.72,1066,1066,,https://op.gg/lol/champions/xerath/counters/mid?region=global&tier=platinum_plus&type=ranked&target_champion=taliyah,2026-03-13
Xerath,xerath,Vel'Koz,velkoz,mid,16.05,plat_plus,51.94,1032,1032,,https://op.gg/lol/champions/xerath/counters/mid?region=global&tier=platinum_plus&type=ranked&target_champion=velkoz,2026-03-13
Xerath,xerath,Talon,talon,mid,16.05,plat_plus,45.82,921,921,,https://op.gg/lol/champions/xerath/counters/mid?region=global&tier=platinum_plus&type=ranked&target_champion=talon,2026-03-13
Xerath,xerath,Ziggs,ziggs,mid,16.05,plat_plus,56.51,830,830,,https://op.gg/lol/champions/xerath/counters/mid?region=global&tier=platinum_plus&type=ranked&target_champion=ziggs,2026-03-13
Xerath,xerath,Brand,brand,mid,16.05,plat_plus,53.07,782,782,,https://op.gg/lol/champions/xerath/counters/mid?region=global&tier=platinum_plus&type=ranked&target_champion=brand,2026-03-13
Xerath,xerath,Cassiopeia,cassiopeia,mid,16.05,plat_plus,53.74,681,681,,https://op.gg/lol/champions/xerath/counters/mid?region=global&tier=platinum_plus&type=ranked&target_champion=cassiopeia,2026-03-13
Xerath,xerath,Smolder,smolder,mid,16.05,plat_plus,63.1,607,607,,https://op.gg/lol/champions/xerath/counters/mid?region=global&tier=platinum_plus&type=ranked&target_champion=smolder,2026-03-13
Xerath,xerath,Swain,swain,mid,16.05,plat_plus,51.15,524,524,,https://op.gg/lol/champions/xerath/counters/mid?region=global&tier=platinum_plus&type=ranked&target_champion=swain,2026-03-13
Xerath,xerath,Sion,sion,mid,16.05,plat_plus,49.31,432,432,,https://op.gg/lol/champions/xerath/counters/mid?region=global&tier=platinum_plus&type=ranked&target_champion=sion,2026-03-13
Xerath,xerath,Malphite,malphite,mid,16.05,plat_plus,51.94,412,412,,https://op.gg/lol/champions/xerath/counters/mid?region=global&tier=platinum_plus&type=ranked&target_champion=malphite,2026-03-13
Xerath,xerath,Kog'Maw,kogmaw,mid,16.05,plat_plus,52.32,388,388,,https://op.gg/lol/champions/xerath/counters/mid?region=global&tier=platinum_plus&type=ranked&target_champion=kogmaw,2026-03-13
Xerath,xerath,Morgana,morgana,mid,16.05,plat_plus,50.14,347,347,,https://op.gg/lol/champions/xerath/counters/mid?region=global&tier=platinum_plus&type=ranked&target_champion=morgana,2026-03-13
Xerath,xerath,Kayle,kayle,mid,16.05,plat_plus,50.6,336,336,,https://op.gg/lol/champions/xerath/counters/mid?region=global&tier=platinum_plus&type=ranked&target_champion=kayle,2026-03-13
Xerath,xerath,Jayce,jayce,mid,16.05,plat_plus,50.76,329,329,,https://op.gg/lol/champions/xerath/counters/mid?region=global&tier=platinum_plus&type=ranked&target_champion=jayce,2026-03-13
Xerath,xerath,Cho'Gath,chogath,mid,16.05,plat_plus,50.47,317,317,,https://op.gg/lol/champions/xerath/counters/mid?region=global&tier=platinum_plus&type=ranked&target_champion=chogath,2026-03-13
Xerath,xerath,Pantheon,pantheon,mid,16.05,plat_plus,50.0,314,314,,https://op.gg/lol/champions/xerath/counters/mid?region=global&tier=platinum_plus&type=ranked&target_champion=pantheon,2026-03-13
Xerath,xerath,Nasus,nasus,mid,16.05,plat_plus,45.39,304,304,,https://op.gg/lol/champions/xerath/counters/mid?region=global&tier=platinum_plus&type=ranked&target_champion=nasus,2026-03-13
Malzahar,malzahar,Ahri,ahri,mid,16.05,plat_plus,47.87,11670,11670,,https://op.gg/lol/champions/malzahar/counters/mid?region=global&tier=platinum_plus&type=ranked&target_champion=ahri,2026-03-13
Malzahar,malzahar,Yasuo,yasuo,mid,16.05,plat_plus,54.27,8404,8404,,https://op.gg/lol/champions/malzahar/counters/mid?region=global&tier=platinum_plus&type=ranked&target_champion=yasuo,2026-03-13
Malzahar,malzahar,Viktor,viktor,mid,16.05,plat_plus,47.43,6433,6433,,https://op.gg/lol/champions/malzahar/counters/mid?region=global&tier=platinum_plus&type=ranked&target_champion=viktor,2026-03-13
Malzahar,malzahar,Zed,zed,mid,16.05,plat_plus,52.22,5856,5856,,https://op.gg/lol/champions/malzahar/counters/mid?region=global&tier=platinum_plus&type=ranked&target_champion=zed,2026-03-13
Malzahar,malzahar,Mel,mel,mid,16.05,plat_plus,54.4,5814,5814,,https://op.gg/lol/champions/malzahar/counters/mid?region=global&tier=platinum_plus&type=ranked&target_champion=mel,2026-03-13
Malzahar,malzahar,Katarina,katarina,mid,16.05,plat_plus,49.25,5789,5789,,https://op.gg/lol/champions/malzahar/counters/mid?region=global&tier=platinum_plus&type=ranked&target_champion=katarina,2026-03-13
Malzahar,malzahar,Smolder,smolder,mid,16.05,plat_plus,48.66,5415,5415,,https://op.gg/lol/champions/malzahar/counters/mid?region=global&tier=platinum_plus&type=ranked&target_champion=smolder,2026-03-13
Malzahar,malzahar,Xerath,xerath,mid,16.05,plat_plus,47.37,5273,5273,,https://op.gg/lol/champions/malzahar/counters/mid?region=global&tier=platinum_plus&type=ranked&target_champion=xerath,2026-03-13
Malzahar,malzahar,Veigar,veigar,mid,16.05,plat_plus,48.68,5140,5140,,https://op.gg/lol/champions/malzahar/counters/mid?region=global&tier=platinum_plus&type=ranked&target_champion=veigar,2026-03-13
Malzahar,malzahar,Akali,akali,mid,16.05,plat_plus,52.84,4890,4890,,https://op.gg/lol/champions/malzahar/counters/mid?region=global&tier=platinum_plus&type=ranked&target_champion=akali,2026-03-13
Malzahar,malzahar,Twisted Fate,twistedfate,mid,16.05,plat_plus,49.14,4864,4864,,https://op.gg/lol/champions/malzahar/counters/mid?region=global&tier=platinum_plus&type=ranked&target_champion=twistedfate,2026-03-13
Malzahar,malzahar,Yone,yone,mid,16.05,plat_plus,49.96,4632,4632,,https://op.gg/lol/champions/malzahar/counters/mid?region=global&tier=platinum_plus&type=ranked&target_champion=yone,2026-03-13
Malzahar,malzahar,Sylas,sylas,mid,16.05,plat_plus,53.95,4245,4245,,https://op.gg/lol/champions/malzahar/counters/mid?region=global&tier=platinum_plus&type=ranked&target_champion=sylas,2026-03-13
Malzahar,malzahar,Lux,lux,mid,16.05,plat_plus,50.09,4099,4099,,https://op.gg/lol/champions/malzahar/counters/mid?region=global&tier=platinum_plus&type=ranked&target_champion=lux,2026-03-13
Malzahar,malzahar,Fizz,fizz,mid,16.05,plat_plus,50.75,3955,3955,,https://op.gg/lol/champions/malzahar/counters/mid?region=global&tier=platinum_plus&type=ranked&target_champion=fizz,2026-03-13
Malzahar,malzahar,Syndra,syndra,mid,16.05,plat_plus,51.2,3945,3945,,https://op.gg/lol/champions/malzahar/counters/mid?region=global&tier=platinum_plus&type=ranked&target_champion=syndra,2026-03-13
Malzahar,malzahar,LeBlanc,leblanc,mid,16.05,plat_plus,55.3,3940,3940,,https://op.gg/lol/champions/malzahar/counters/mid?region=global&tier=platinum_plus&type=ranked&target_champion=leblanc,2026-03-13
Malzahar,malzahar,Diana,diana,mid,16.05,plat_plus,50.74,3634,3634,,https://op.gg/lol/champions/malzahar/counters/mid?region=global&tier=platinum_plus&type=ranked&target_champion=diana,2026-03-13
Malzahar,malzahar,Aurelion Sol,aurelionsol,mid,16.05,plat_plus,49.04,3473,3473,,https://op.gg/lol/champions/malzahar/counters/mid?region=global&tier=platinum_plus&type=ranked&target_champion=aurelionsol,2026-03-13
Malzahar,malzahar,Ryze,ryze,mid,16.05,plat_plus,58.21,3422,3422,,https://op.gg/lol/champions/malzahar/counters/mid?region=global&tier=platinum_plus&type=ranked&target_champion=ryze,2026-03-13
Malzahar,malzahar,Orianna,orianna,mid,16.05,plat_plus,52.65,3092,3092,,https://op.gg/lol/champions/malzahar/counters/mid?region=global&tier=platinum_plus&type=ranked&target_champion=orianna,2026-03-13
Malzahar,malzahar,Ekko,ekko,mid,16.05,plat_plus,49.45,3021,3021,,https://op.gg/lol/champions/malzahar/counters/mid?region=global&tier=platinum_plus&type=ranked&target_champion=ekko,2026-03-13
Malzahar,malzahar,Hwei,hwei,mid,16.05,plat_plus,47.98,2999,2999,,https://op.gg/lol/champions/malzahar/counters/mid?region=global&tier=platinum_plus&type=ranked&target_champion=hwei,2026-03-13
Malzahar,malzahar,Zoe,zoe,mid,16.05,plat_plus,54.74,2793,2793,,https://op.gg/lol/champions/malzahar/counters/mid?region=global&tier=platinum_plus&type=ranked&target_champion=zoe,2026-03-13
Malzahar,malzahar,Anivia,anivia,mid,16.05,plat_plus,50.04,2718,2718,,https://op.gg/lol/champions/malzahar/counters/mid?region=global&tier=platinum_plus&type=ranked&target_champion=anivia,2026-03-13
Malzahar,malzahar,Galio,galio,mid,16.05,plat_plus,51.32,2652,2652,,https://op.gg/lol/champions/malzahar/counters/mid?region=global&tier=platinum_plus&type=ranked&target_champion=galio,2026-03-13
Malzahar,malzahar,Kassadin,kassadin,mid,16.05,plat_plus,50.68,2640,2640,,https://op.gg/lol/champions/malzahar/counters/mid?region=global&tier=platinum_plus&type=ranked&target_champion=kassadin,2026-03-13
Malzahar,malzahar,Vladimir,vladimir,mid,16.05,plat_plus,56.77,2593,2593,,https://op.gg/lol/champions/malzahar/counters/mid?region=global&tier=platinum_plus&type=ranked&target_champion=vladimir,2026-03-13
Malzahar,malzahar,Irelia,irelia,mid,16.05,plat_plus,50.5,2398,2398,,https://op.gg/lol/champions/malzahar/counters/mid?region=global&tier=platinum_plus&type=ranked&target_champion=irelia,2026-03-13
