pool_rank,pool,pool_score,champion,covered_enemy_count,enemy_frequency_mass_covered,total_contribution,excess_contribution_over_50,total_marginal_lift,top5_marginal_lift_share,effective_matchups,median_matchup_games,min_matchup_games
1,"Pantheon, Sion, Xerath",0.542309355221224,Pantheon,12,0.22556260699912759,0.12369088449083201,0.010909580991268207,0.008101309075730895,0.8156450692500121,6.100082546183595,210.5,33.0
1,"Pantheon, Sion, Xerath",0.542309355221224,Sion,21,0.4656151616651709,0.2542991341605225,0.021491553327937084,0.012045397096967612,0.591014909587411,7.940326075828787,266.0,38.0
1,"Pantheon, Sion, Xerath",0.542309355221224,Xerath,19,0.3088222313357015,0.1643193365698695,0.009908220902018771,0.009207867871147742,0.6065675728748443,10.061217533768792,1335.0,277.0
2,"Aurelion Sol, Pantheon, Sion",0.541834174997799,Aurelion Sol,21,0.3273235224993761,0.1735565990510329,0.009894837801344897,0.008732687647722642,0.5938740873831931,11.268070869726156,492.0,146.0
2,"Aurelion Sol, Pantheon, Sion",0.541834174997799,Pantheon,10,0.2127868248634279,0.11694981070887901,0.010556398277165068,0.009881986374605793,0.8090615201561536,5.267207790951771,229.0,114.0
2,"Aurelion Sol, Pantheon, Sion",0.541834174997799,Sion,21,0.45988965263719606,0.251327765237887,0.021382938919288996,0.012021378281650716,0.5722088305391484,7.968777768493731,266.0,38.0
3,"Pantheon, Sion, Vel'Koz",0.541096150203366,Pantheon,11,0.2092807588097536,0.11531991607543399,0.010679536670557184,0.007857759218020871,0.7656855072163016,6.806091983859938,209.0,33.0
3,"Pantheon, Sion, Vel'Koz",0.541096150203366,Sion,21,0.46332016318536223,0.25380804838024373,0.022147966787562593,0.01319871686414866,0.5996859834986037,8.56367707188549,293.0,58.0
3,"Pantheon, Sion, Vel'Koz",0.541096150203366,Vel'Koz,20,0.32739907800488427,0.1719681857476883,0.008268646745246213,0.007994662853289671,0.6720172737165762,7.1912686905875,307.0,45.0
4,"Fizz, Pantheon, Sion",0.5410122560678999,Fizz,15,0.24772579744658724,0.13083282407243116,0.006969925349137526,0.00791076871782361,0.6747499448800796,7.1112966425551685,970.0,260.0
4,"Fizz, Pantheon, Sion",0.5410122560678999,Pantheon,12,0.2153175710503266,0.11887783084701681,0.011219045321853504,0.00712178318079761,0.7852903687560513,6.247562951052194,210.5,33.0
4,"Fizz, Pantheon, Sion",0.5410122560678999,Sion,25,0.5369566315030863,0.291301601148452,0.0228232853969089,0.013499743427278568,0.5234576039944047,10.803077262448932,266.0,38.0
5,"Katarina, Pantheon, Sion",0.5405011915062167,Katarina,14,0.2195217990347058,0.11522113586733951,0.0054602363499866025,0.007399704156140349,0.7655976024512103,6.374272397807032,832.0,251.0
5,"Katarina, Pantheon, Sion",0.5405011915062167,Pantheon,12,0.219128038611769,0.12049768484076628,0.010933665534881768,0.0070404242582411646,0.7843819099599937,6.057178735619086,210.5,33.0
5,"Katarina, Pantheon, Sion",0.5405011915062167,Sion,26,0.5613501623535253,0.30478237079811094,0.024107289621348296,0.017270001372630357,0.49857174951868327,12.121531312127383,262.0,38.0
6,"Akshan, Pantheon, Sion",0.5403593900418794,Akshan,16,0.2477374213705113,0.13104461219597374,0.007175901510718096,0.0072579026918030195,0.787105078488397,4.306313288467066,290.0,111.0
6,"Akshan, Pantheon, Sion",0.5403593900418794,Pantheon,11,0.1945859394836724,0.10647862355616634,0.009185653814330164,0.006240481548687015,0.8119055527791793,5.655970109700184,209.0,33.0
6,"Akshan, Pantheon, Sion",0.5403593900418794,Sion,25,0.5576766391458164,0.30283615428973926,0.023997834716831076,0.01643705447237116,0.5131211714747562,11.489704796429821,266.0,58.0
7,"Aurelion Sol, Sion, Vex",0.5399512924659039,Aurelion Sol,20,0.2792022936907882,0.1502670969839008,0.010665950138506717,0.00856028819021182,0.5942852373601455,11.229171580690199,606.5,149.0
7,"Aurelion Sol, Sion, Vex",0.5399512924659039,Sion,19,0.4075009907578908,0.2239679004295167,0.02021740505057128,0.012937934145931102,0.7330638802839143,6.946025177706454,258.0,38.0
7,"Aurelion Sol, Sion, Vex",0.5399512924659039,Vex,13,0.313296715551321,0.1657162950524864,0.009067937276825899,0.00799910384271073,0.7297225850597364,5.314558239502822,1025.0,155.0
8,"Akshan, Sion, Xerath",0.5396646762097249,Akshan,11,0.22246701075903116,0.11775073351500227,0.0065172281354866565,0.00545663006423171,0.8889119731957192,4.010428053002232,630.0,120.0
8,"Akshan, Sion, Xerath",0.5396646762097249,Sion,23,0.5157429703411952,0.28009688600941884,0.022225400838821262,0.01621121441448681,0.5944182519869572,9.827504352139501,258.0,58.0
8,"Akshan, Sion, Xerath",0.5396646762097249,Xerath,18,0.26179001889977377,0.1418170566853038,0.010922047235416961,0.0055457677165325564,0.6367096697325318,9.716257583996695,1383.5,228.0
9,"Sion, Vex, Xerath",0.5396386344008536,Sion,20,0.4201231191492161,0.23051244002205942,0.020450880447451403,0.013418751759092738,0.747266177526463,6.944777875036153,255.5,38.0
9,"Sion, Vex, Xerath",0.5396386344008536,Vex,12,0.2344055071245572,0.12532510365445096,0.008122350092172362,0.005430588255360389,0.7958189496766446,5.583751257316293,864.5,132.0
9,"Sion, Vex, Xerath",0.5396386344008536,Xerath,20,0.34547137372622677,0.18380109072434317,0.011065403861229789,0.00824763012516148,0.6219981561909329,9.916415720789804,1432.5,228.0
10,"Naafiri, Pantheon, Sion",0.5396166063886879,Naafiri,16,0.28166801855323575,0.1473101970464261,0.006476187769808215,0.006515119038611639,0.6351083188941081,7.974930033580973,627.0,111.0
10,"Naafiri, Pantheon, Sion",0.5396166063886879,Pantheon,13,0.2214048747104459,0.12184970264201317,0.01114726528679022,0.009346258911522048,0.813403002433923,5.269237812229223,209.0,33.0
10,"Naafiri, Pantheon, Sion",0.5396166063886879,Sion,23,0.49692710673631835,0.27045670670024874,0.021993153332089524,0.012415072461023255,0.564431257772937,8.500382179701436,266.0,38.0
11,"Akshan, Aurelion Sol, Sion",0.5395851819254726,Akshan,13,0.26059130174507794,0.13808433924141666,0.007788688368877709,0.007632993302279377,0.9175158724226896,3.2503175155749946,630.0,111.0
11,"Akshan, Aurelion Sol, Sion",0.5395851819254726,Aurelion Sol,17,0.23628785630505222,0.1279484962671798,0.0098045681146537,0.005466273432280222,0.7145635924285445,8.329022096840795,492.0,149.0
11,"Akshan, Aurelion Sol, Sion",0.5395851819254726,Sion,22,0.50312084194987,0.2735523464168761,0.02199192544194114,0.015743111925460674,0.589260695029593,9.808630853380413,262.0,58.0
12,"Diana, Pantheon, Sion",0.5394734983007357,Diana,18,0.3313254215579474,0.1729326711086481,0.007269960329674414,0.006372010950659289,0.7275098379706725,5.650874149659591,898.0,154.0
12,"Diana, Pantheon, Sion",0.5394734983007357,Pantheon,11,0.19918211165287447,0.10972460892478762,0.010133553098350378,0.007070279911716191,0.7944155987473256,6.043065638822585,209.0,33.0
12,"Diana, Pantheon, Sion",0.5394734983007357,Sion,23,0.4694924667891781,0.2568162182672999,0.022069984872710818,0.013200982630161636,0.569904048368373,9.079204508001343,253.0,38.0
13,"Hwei, Pantheon, Sion",0.5394270319945083,Hwei,16,0.24611552073544563,0.1296332827075172,0.0065755223397943995,0.006325544644431974,0.7102919302563334,6.428938846144608,767.0,158.0
13,"Hwei, Pantheon, Sion",0.5394270319945083,Pantheon,13,0.2694690736422802,0.14592241226017208,0.011187875439032017,0.009251653396050167,0.7122179076271343,7.487154673862727,212.0,74.0
13,"Hwei, Pantheon, Sion",0.5394270319945083,Sion,23,0.48441540562227425,0.26387133702681903,0.021663634215681876,0.014437810887313213,0.608334197190026,9.089883452260239,258.0,38.0
14,"Anivia, Pantheon, Sion",0.5392958893917713,Anivia,16,0.2324192691239882,0.12087083585139861,0.004661201289404502,0.006194402041694962,0.7240861245772853,5.550766160096749,672.5,156.0
14,"Anivia, Pantheon, Sion",0.5392958893917713,Pantheon,12,0.24113503258149532,0.13182024362485553,0.01125272733410785,0.00698088294159691,0.6849788594647599,7.833985600815118,216.0,33.0
14,"Anivia, Pantheon, Sion",0.5392958893917713,Sion,24,0.5264456982945165,0.2866048099155172,0.02338196076825893,0.01329097871571615,0.5753304981268607,9.133999214596434,279.5,38.0
15,"Annie, Pantheon, Sion",0.5392436162696432,Annie,15,0.2219733572398701,0.11531824133586659,0.004331562715931529,0.006142128919566965,0.7685609527864892,5.781137868505676,282.0,110.0
15,"Annie, Pantheon, Sion",0.5392436162696432,Pantheon,13,0.24463891914943361,0.13357212276513875,0.011252663190421907,0.007267099327050866,0.6956656261507191,7.2521786486001405,212.0,33.0
15,"Annie, Pantheon, Sion",0.5392436162696432,Sion,24,0.5333877236106963,0.290353252168638,0.023659390363289852,0.012725647613201886,0.602306639313289,8.285352810597553,262.0,38.0
16,"Pantheon, Sion, Swain",0.5392362081995916,Pantheon,14,0.25462241680993736,0.13822454016181926,0.010913331756850553,0.007913247294477144,0.796436444253841,5.914534348735764,210.5,33.0
16,"Pantheon, Sion, Swain",0.5392362081995916,Sion,24,0.5375371012040572,0.2935442913647083,0.024775740762679615,0.015204056652997478,0.5706296572427918,10.087727018556565,313.5,38.0
16,"Pantheon, Sion, Swain",0.5392362081995916,Swain,14,0.2078404819860055,0.10746737667306419,0.0035471356800614562,0.006134720849515304,0.8224323032601227,3.751955058516664,203.5,51.0
17,"Aurelion Sol, Katarina, Sion",0.5390762133042531,Aurelion Sol,17,0.24765787014115423,0.1340292431276736,0.010200308057096489,0.0056154460562776246,0.6403346886490685,9.748555881662295,721.0,149.0
17,"Aurelion Sol, Katarina, Sion",0.5390762133042531,Katarina,11,0.1986593983239028,0.10465185056173947,0.005322151399788057,0.007124024681059961,0.795927233140241,5.23640423291389,1408.0,251.0
17,"Aurelion Sol, Katarina, Sion",0.5390762133042531,Sion,24,0.553682731534943,0.3003951196148401,0.023553753847368582,0.017379312894619494,0.5484493840977259,11.168226402614012,279.5,38.0
18,"Anivia, Sion, Xerath",0.5390711306251987,Anivia,13,0.2493531467959924,0.13190882518050853,0.0072322517825122905,0.004863084479705556,0.7080027561316049,7.456153628064581,826.0,156.0
18,"Anivia, Sion, Xerath",0.5390711306251987,Sion,21,0.4863954684132583,0.26533764915296,0.022139914946330795,0.013867047327269516,0.637719719354527,8.596581651800255,293.0,38.0
18,"Anivia, Sion, Xerath",0.5390711306251987,Xerath,18,0.2642513847907492,0.14182465629173027,0.009698963896355635,0.006756124175024355,0.5425372704497717,11.395094922350232,1374.0,228.0
19,"Aurelion Sol, Fizz, Sion",0.5390618844413372,Aurelion Sol,16,0.24119206245824915,0.1305945159306858,0.009998484701561249,0.005171411554234846,0.6640749220234236,8.983594629597958,732.0,149.0
19,"Aurelion Sol, Fizz, Sion",0.5390618844413372,Fizz,14,0.23155655602022993,0.1218042895785912,0.006026011568476248,0.007109695818143996,0.8635812581831694,5.068553779250828,928.0,260.0
19,"Aurelion Sol, Fizz, Sion",0.5390618844413372,Sion,22,0.5272513815215211,0.2866630789320602,0.023037388171299668,0.015353379107751886,0.6150227259544897,10.00414690174847,321.5,38.0
20,"Malzahar, Pantheon, Sion",0.5390572682859717,Malzahar,19,0.3071658221764854,0.1611109421401442,0.007528031051901516,0.005955780935895386,0.6609629148787585,7.543071926448002,1892.0,431.0
20,"Malzahar, Pantheon, Sion",0.5390572682859717,Pantheon,13,0.2247885263152921,0.12294188987913945,0.010547626721493383,0.007322621040325656,0.7317438677163656,7.105621245910422,209.0,33.0
20,"Malzahar, Pantheon, Sion",0.5390572682859717,Sion,20,0.4680456515082225,0.2550044362666881,0.02098161051257681,0.013271535917363337,0.6117681785439946,8.314941914523605,279.5,38.0
21,"Nasus, Pantheon, Sion",0.5390038278498619,Nasus,14,0.29049094005942044,0.15342588943010324,0.008180419400393064,0.005902340499785547,0.6495939918296004,8.341540749867729,170.5,60.0
21,"Nasus, Pantheon, Sion",0.5390038278498619,Pantheon,16,0.2616596130032474,0.14108693822915247,0.010257131727528731,0.009792458322197675,0.682265153148277,7.895085622060277,173.0,33.0
21,"Nasus, Pantheon, Sion",0.5390038278498619,Sion,22,0.44784944693733214,0.24449100019060613,0.020566276721940075,0.010992499623067751,0.6191710001938117,7.929294664362937,248.5,38.0
22,"Sion, Veigar, Xerath",0.5389838796009879,Sion,23,0.4875255317672762,0.2649071128474387,0.021144346963800572,0.015985476394326997,0.6743348777703131,8.731278577188913,253.0,38.0
22,"Sion, Veigar, Xerath",0.5389838796009879,Veigar,13,0.27850013603623464,0.14733801658178575,0.008087948563668417,0.004775833455494744,0.6743692640625603,8.580820066118816,1387.0,253.0
22,"Sion, Veigar, Xerath",0.5389838796009879,Xerath,16,0.23397433219648922,0.12673875017176353,0.009751584073518922,0.006727049915903875,0.6704442116136369,8.343146808397258,1325.0,228.0
23,"Akshan, Malzahar, Sion",0.5389015820472266,Akshan,14,0.24336682597496548,0.1286216137817837,0.006938200794300913,0.0071669348015806,0.7811360982003661,5.928931808141411,611.5,120.0
23,"Akshan, Malzahar, Sion",0.5389015820472266,Malzahar,17,0.254973314013403,0.1377781342653862,0.010291477258684718,0.004782673554034325,0.6033431104283832,10.139142458606518,1495.0,309.0
23,"Akshan, Malzahar, Sion",0.5389015820472266,Sion,21,0.5016598600116315,0.2725018340000568,0.02167190399424102,0.01817210776799098,0.5629292680950452,9.218607997804021,293.0,58.0
24,"Brand, Pantheon, Sion",0.5388853648643681,Brand,15,0.2408131951878408,0.12510326131212843,0.004696663718208011,0.005783877514291766,0.714361490373061,6.836123369299968,256.0,57.0
24,"Brand, Pantheon, Sion",0.5388853648643681,Pantheon,14,0.2744731728917016,0.14853904605646914,0.011302459610618357,0.009017775513680194,0.6657263455707093,8.552678781099306,210.5,55.0
24,"Brand, Pantheon, Sion",0.5388853648643681,Sion,23,0.4847136319204577,0.2652430574957706,0.022886241535541724,0.014139365385179686,0.5259467434646768,9.837271598033093,258.0,38.0
25,"Akshan, Sion, Veigar",0.5388574776451924,Akshan,12,0.23970928566265265,0.1271594558406342,0.007304813009307905,0.0066006479601084045,0.7672351417305482,6.936872880215641,674.0,162.0
25,"Akshan, Sion, Veigar",0.5388574776451924,Sion,24,0.5227863417440901,0.28366183472993545,0.02226866385789037,0.016838512318568873,0.5834728110606806,9.833419925159196,255.5,58.0
25,"Akshan, Sion, Veigar",0.5388574776451924,Veigar,16,0.2375043725932573,0.12803618707462283,0.009284000777994164,0.004738569152000121,0.676272435338732,8.89674055491212,1006.0,253.0
26,"Anivia, Aurelion Sol, Sion",0.5387538532696994,Anivia,12,0.2538821181550071,0.13441846878176797,0.007477409704264378,0.006801664646506198,0.8045358921553022,4.7446830764761625,879.5,210.0
26,"Anivia, Aurelion Sol, Sion",0.5387538532696994,Aurelion Sol,17,0.236487279249879,0.1277158124359821,0.00947217281104261,0.006438846819524995,0.7057326658296849,8.878950061770329,492.0,149.0
26,"Anivia, Aurelion Sol, Sion",0.5387538532696994,Sion,23,0.509630602595114,0.2766195720519493,0.021804270754392376,0.013289320437531974,0.5895142913780529,9.190630016526862,273.0,38.0
27,"Annie, Aurelion Sol, Sion",0.5386914418731643,Annie,11,0.24064319530044762,0.1273923424984936,0.007070744848269816,0.006739253249971134,0.841616336846549,3.747638815148187,546.0,110.0
27,"Annie, Aurelion Sol, Sion",0.5386914418731643,Aurelion Sol,19,0.26878398862599023,0.14419210167733668,0.009800107364341558,0.006714924930571885,0.6888062785346742,9.443263577478442,492.0,149.0
27,"Annie, Aurelion Sol, Sion",0.5386914418731643,Sion,22,0.4905728160735622,0.26710699769733404,0.02182058966055293,0.01334113469633551,0.628337870643443,8.160357169293732,269.5,38.0
28,"Pantheon, Sion, Veigar",0.5386535030862872,Pantheon,14,0.2723975759759645,0.1474857172767928,0.011286929288810572,0.006396673401203152,0.745616752598112,7.619343649684198,210.5,33.0
28,"Pantheon, Sion, Veigar",0.5386535030862872,Sion,24,0.5210583728032149,0.2818288485492336,0.021299662147626186,0.013357292078732569,0.5837727049075415,8.914308633429883,262.0,38.0
28,"Pantheon, Sion, Veigar",0.5386535030862872,Veigar,14,0.20654405122082067,0.1093389372602608,0.00606691164985043,0.005552015736210872,0.7764548102437471,5.0943753825918,660.5,253.0
29,"Sion, Swain, Xerath",0.5386527552954984,Sion,22,0.5047343878896151,0.2745136896399314,0.022146495695123797,0.01640930357843517,0.6504123059568302,8.988017588316977,279.5,38.0
29,"Sion, Swain, Xerath",0.5386527552954984,Swain,13,0.24214849344864742,0.12733478689398822,0.006260540169664518,0.004444709150005192,0.6904649809046133,7.355325642579375,272.0,51.0
29,"Sion, Swain, Xerath",0.5386527552954984,Xerath,17,0.25311711866173753,0.1368042787615788,0.010245719430710044,0.00732979439038388,0.6514914535737738,9.020888903189439,1335.0,228.0
30,"LeBlanc, Pantheon, Sion",0.5385803021123716,LeBlanc,15,0.2097148397188026,0.10741630020055797,0.0025588803411566614,0.005478814762295256,0.7784771887704512,4.5943334183414075,388.0,163.0
30,"LeBlanc, Pantheon, Sion",0.5385803021123716,Pantheon,11,0.2220587204311893,0.1219390053505488,0.01090964513495415,0.007165265800495684,0.7538238184559097,6.384400026758336,212.0,33.0
30,"LeBlanc, Pantheon, Sion",0.5385803021123716,Sion,26,0.5682264398500082,0.30922499656126484,0.02511177663626076,0.01744357657502806,0.49361062861780275,12.256262484090385,279.5,38.0
31,"Aurelion Sol, Sion, Swain",0.5385772250962674,Aurelion Sol,17,0.23894029044553391,0.12979486185530784,0.010324716632540858,0.007254264191152922,0.5853556718419034,11.09409637659389,492.0,149.0
31,"Aurelion Sol, Sion, Swain",0.5385772250962674,Sion,22,0.49900887886164025,0.2715423207172959,0.022037881286475706,0.015420897539074467,0.6217499218300946,9.135253488400974,279.5,38.0
31,"Aurelion Sol, Sion, Swain",0.5385772250962674,Swain,13,0.26205083069282586,0.13724004252366376,0.006214627177250837,0.0066250364730742325,0.7679077624173299,6.762171255917366,272.0,51.0
32,"Pantheon, Sion, Viktor",0.5385618647917352,Pantheon,13,0.2327243971270016,0.1273950282204992,0.01103282965699838,0.008627904940137847,0.7584451146554418,6.760815095354562,209.0,33.0
32,"Pantheon, Sion, Viktor",0.5385618647917352,Sion,22,0.4587861063596306,0.2508545900475374,0.021461536867722137,0.013970987186336273,0.5696473969210852,8.953177067537363,262.0,38.0
32,"Pantheon, Sion, Viktor",0.5385618647917352,Viktor,17,0.3084894965133678,0.16031224652369852,0.006067498267014624,0.00546037744165882,0.7472094052529868,5.008058874041161,1788.0,363.0
33,"Morgana, Sion, Xerath",0.5385128753524161,Morgana,10,0.20591781231939796,0.11117325888989116,0.008214352730192186,0.0043048292069229,0.8068736671144892,5.478244413716325,192.0,53.0
33,"Morgana, Sion, Xerath",0.5385128753524161,Sion,24,0.5232865337204585,0.28422791671130426,0.022584649851075007,0.01581161949450987,0.6024014070649318,9.811312252163049,259.5,38.0
33,"Morgana, Sion, Xerath",0.5385128753524161,Xerath,18,0.2707956539601436,0.14311169975122065,0.007713872771148874,0.008709316438086834,0.6448965858841704,9.372596131409278,1021.0,228.0
34,"Fizz, Sion, Veigar",0.5384675389387117,Fizz,15,0.28278355200234806,0.1500334103809454,0.008641634379771383,0.006210709253627633,0.6848580322747461,8.355349130158714,988.0,294.0
34,"Fizz, Sion, Veigar",0.5384675389387117,Sion,23,0.4813804717351576,0.2616662704931024,0.02097603462552361,0.014310929120439209,0.6309710499723252,9.319512395737501,258.0,38.0
34,"Fizz, Sion, Veigar",0.5384675389387117,Veigar,14,0.2358359762624943,0.12676785806466384,0.008849869933416677,0.004577066051609353,0.7122618040418379,8.276143265493246,1360.0,253.0
35,"Annie, Sion, Xerath",0.5383485163395304,Annie,11,0.23038290295149588,0.12108424961953917,0.005892798143791214,0.004140470194037275,0.8106171210798079,4.316348846994908,546.0,87.0
35,"Annie, Sion, Xerath",0.5383485163395304,Sion,22,0.4868564296463822,0.26594278506079466,0.022514570237603504,0.013910796182241617,0.654813351640778,8.184216643394517,262.0,38.0
35,"Annie, Sion, Xerath",0.5383485163395304,Xerath,19,0.2827606674021219,0.15132148165919668,0.009941147958135723,0.0063719993969380264,0.5953818408576412,9.084303196052323,1432.0,228.0
36,"Akshan, Morgana, Sion",0.5383427773964583,Akshan,15,0.28267893668702904,0.1496797362301129,0.008340267886598382,0.008539218482129077,0.8332034783621718,5.242036832180117,630.0,111.0
36,"Akshan, Morgana, Sion",0.5383427773964583,Morgana,13,0.19593794713512047,0.10663341678972751,0.00866444322216729,0.00422386890326599,0.7897483149580053,5.372121008676794,111.0,39.0
36,"Akshan, Morgana, Sion",0.5383427773964583,Sion,24,0.5213831161778505,0.2820296243766179,0.021338066287692643,0.017886447724239272,0.5873961121727378,8.966206936751583,248.5,58.0
37,"Pantheon, Qiyana, Sion",0.5383406759499754,Pantheon,15,0.25647788566635743,0.13913503028769997,0.010896087454521204,0.00757445640757065,0.7410849210450398,6.796107980969801,192.0,33.0
37,"Pantheon, Qiyana, Sion",0.5383406759499754,Qiyana,10,0.1705948869991135,0.08781122911937915,0.0025137856198224322,0.00523918859989909,0.8728824396120402,3.9016494135811555,279.0,89.0
37,"Pantheon, Qiyana, Sion",0.5383406759499754,Sion,27,0.5729272273345293,0.3113944165428964,0.024930802875631774,0.0182849586152196,0.460056980244589,13.420193914004809,266.0,38.0
38,"Aurelion Sol, Sion, Veigar",0.5383391195075203,Aurelion Sol,18,0.2727375757507509,0.14689552322050226,0.010526735345126766,0.006082289822436295,0.6208801588231071,9.302174996312159,761.5,149.0
38,"Aurelion Sol, Sion, Veigar",0.5383391195075203,Sion,23,0.48180002273930134,0.2619357439248032,0.02103573255515248,0.0157238590158624,0.6340939504218067,8.788158600058466,253.0,38.0
38,"Aurelion Sol, Sion, Veigar",0.5383391195075203,Veigar,11,0.24546240150994772,0.12950785236221493,0.006776651607241084,0.006386930884327164,0.8329815556388963,5.304689385476085,1387.0,253.0
39,"Sion, Vel'Koz, Vex",0.5382864507681725,Sion,20,0.4163210062830943,0.22946365556295298,0.021303152421405853,0.017377867574497764,0.6968640877683483,8.07342853862217,262.0,58.0
39,"Sion, Vel'Koz, Vex",0.5382864507681725,Vel'Koz,18,0.3172197898757802,0.1666274242540447,0.008017529316154627,0.006895446492480374,0.6893747459222656,7.083508144552931,366.5,45.0
39,"Sion, Vel'Koz, Vex",0.5382864507681725,Vex,14,0.2664592038411256,0.14219537095117477,0.008965769030611973,0.005048059782827335,0.7273308694735654,6.922428765861165,840.0,155.0
40,"Irelia, Pantheon, Sion",0.538274089445728,Irelia,14,0.2216191908078009,0.11446512081631569,0.003655525412415247,0.005172602095651677,0.7000065577482234,6.958865641611532,568.5,106.0
40,"Irelia, Pantheon, Sion",0.538274089445728,Pantheon,13,0.2329837559295631,0.1276459611192212,0.011154083154439614,0.008018202750943263,0.7502571699603108,6.975790570977198,209.0,33.0
40,"Irelia, Pantheon, Sion",0.538274089445728,Sion,25,0.545397053262636,0.29616300751019115,0.023464480878873137,0.015584040680313984,0.5171555902070659,10.760458646070868,266.0,38.0
41,"Akshan, Sion, Vel'Koz",0.5382569327607957,Akshan,11,0.20878456255723404,0.11084455367934776,0.006452272400730706,0.005018541775450587,0.9202754641951847,4.328829630004091,593.0,162.0
41,"Akshan, Sion, Vel'Koz",0.5382569327607957,Sion,24,0.5237035419912437,0.2851943845447619,0.02334261354914008,0.020640040331270114,0.5818820346916396,10.04509686092015,279.5,58.0
41,"Akshan, Sion, Vel'Koz",0.5382569327607957,Vel'Koz,17,0.26751189545152226,0.14221799453668604,0.00846204681092492,0.004138024267603382,0.5762505085382335,10.29458955035318,365.0,47.0
42,"Aurelion Sol, Malzahar, Sion",0.5382265813335414,Aurelion Sol,18,0.26269668496587095,0.14119134389697335,0.00984300141403787,0.006491934087895299,0.6456425272454136,9.578877049551744,606.5,149.0
42,"Aurelion Sol, Malzahar, Sion",0.5382265813335414,Malzahar,17,0.34094603484343855,0.17923750271705102,0.008764485295331758,0.006274392710348179,0.6371397408208881,8.939181925808928,1938.0,431.0
42,"Aurelion Sol, Malzahar, Sion",0.5382265813335414,Sion,17,0.39635728019069055,0.21779773471951697,0.019619094624171718,0.013198995154498603,0.6605772585968998,7.732542802344209,293.0,38.0
43,"Sion, Vel'Koz, Xerath",0.5381405179323235,Sion,20,0.46159582672071336,0.2520537923542496,0.021255878993892953,0.018716275788522193,0.6104985592460054,10.124202546514566,279.5,58.0
43,"Sion, Vel'Koz, Xerath",0.5381405179323235,Vel'Koz,15,0.3224204060890473,0.16958970147508157,0.008379498430557955,0.0039324717868303985,0.6515894698954022,9.04555976820427,372.0,45.0
43,"Sion, Vel'Koz, Xerath",0.5381405179323235,Xerath,17,0.2159837671902394,0.11649702410299237,0.008505140507872658,0.004902126946978452,0.695084299803517,7.901917988125718,707.0,228.0
44,"Fizz, Sion, Xerath",0.5380968879789811,Fizz,11,0.18741434166998727,0.09780406551640317,0.004096894681409534,0.003888841833488027,0.8697495261461676,5.334211764440142,970.0,260.0
44,"Fizz, Sion, Xerath",0.5380968879789811,Sion,24,0.5433773964807844,0.29485005222438476,0.023161353983992546,0.0159414637200472,0.604769187104107,10.259491414259255,279.5,38.0
44,"Fizz, Sion, Xerath",0.5380968879789811,Xerath,17,0.26920826184922825,0.14544277023819324,0.010838639313579115,0.004206415091878877,0.6736788956025714,8.392085796633953,1432.0,228.0
45,"Fizz, Sion, Vel'Koz",0.5380770831334531,Fizz,14,0.24906908715509182,0.13283161143899005,0.008297067861444126,0.004838692148108085,0.7274198252326938,7.556383610774832,928.0,260.0
45,"Fizz, Sion, Vel'Koz",0.5380770831334531,Sion,24,0.5083893854685695,0.2759879949187137,0.02179330218442897,0.0166605154214392,0.6146082852464455,10.094917090213626,280.0,58.0
45,"Fizz, Sion, Vel'Koz",0.5380770831334531,Vel'Koz,14,0.2425415273763387,0.12925747677574945,0.007986713087580104,0.004186610246350883,0.6352701223665732,8.182246981353497,370.0,45.0
46,"Lissandra, Sion, Xerath",0.5380581629182192,Lissandra,11,0.17690449820428525,0.0942272555615548,0.0057750064594121716,0.0038501167727260123,0.830113904497584,5.0090737231416425,1052.0,212.0
46,"Lissandra, Sion, Xerath",0.5380581629182192,Sion,20,0.47434145930373445,0.258375480438847,0.02120475078697971,0.01112978684506804,0.7541345702547432,5.98648085571044,279.5,58.0
46,"Lissandra, Sion, Xerath",0.5380581629182192,Xerath,21,0.3487540424919804,0.18545542691781747,0.011078405671827298,0.006887375440471544,0.541251462988713,12.008325412041232,1432.0,228.0
47,"Naafiri, Sion, Xerath",0.5380544683367018,Naafiri,11,0.24358804377715068,0.12868651981352106,0.006892497924945721,0.003846422191208574,0.7282645625697628,6.59601250965957,745.0,111.0
47,"Naafiri, Sion, Xerath",0.5380544683367018,Sion,22,0.46833770259682095,0.25510686681824823,0.020938015519837816,0.016479660740863843,0.6207547832601399,9.53133138244946,238.0,38.0
47,"Naafiri, Sion, Xerath",0.5380544683367018,Xerath,19,0.28807425362602834,0.1542610817049324,0.010223954891918205,0.007784120859535833,0.6145906878818446,9.863931007609423,1335.0,228.0
48,"Fizz, Sion, Vex",0.5380433368095694,Fizz,14,0.25765408146845037,0.13614906971545954,0.0073220289812343685,0.00665233253387729,0.6691177292770105,8.753193869802876,1097.5,294.0
48,"Fizz, Sion, Vex",0.5380433368095694,Sion,25,0.4964232822837233,0.2700690943985495,0.021857453256687833,0.014546761171182263,0.626338358961182,9.636156932480594,253.0,38.0
48,"Fizz, Sion, Vex",0.5380433368095694,Vex,13,0.24592263624782634,0.13182517269556035,0.008863854571647166,0.004152863922467048,0.7603782507507408,5.62977756856364,896.0,132.0
49,"Fizz, Sion, Swain",0.5380285159982208,Fizz,14,0.2129553717603306,0.1143666451519641,0.007888959271798807,0.006705555093106309,0.6731846198628776,8.20241121857767,937.0,260.0
